+pagaatagh-/~sfvagaatagh-	to V repeatedly and hard	+pagaatagh- with consonant-ending bases; ~sfvagaatagh- with vowel-ending bases (a resulting tv becomes p); used with verbs of hitting, kicking, striking, throwing, etc.; kaksagpagaataghaa ‘he whipped him repeatedly’ (from kaksagte- ‘to whip’); siingvagaataghaa ‘he pushed him repeatedly’ (from siinge- ‘to push’); ketngigpagaataghaa ‘he kicked it repeatedly with the heel’ (from ketngig- ‘to kick with the heel’); Aantani neghniimsunemta milughpagaataghaqaghpesikut. ‘Whenever we  happen to be seeking to eat at the dump, you repeatedly throw stuff at us.’ (from milugh- ‘to throw things at’) (UNGIPAGHAGH. 109)	-пагāтаӷ- -вагāтаӷ-	
–pagigate-	to V infrequently; to seldom V	qepghapagigatuq ‘he seldom works’ (from qepghagh- ‘to work’); Suflugwaq llangaqa atuqepagigalkangat. ‘It seems that they seldom used rifles.’ (from atuqe- ‘to use (it)’) (SIVUQ. NANGAGH. 3:28)	-пагигаты-	
–pagite-	for there not to be much N or V-ness; to have few N	tengegkayupagituq ‘there aren't many airplanes’ (from tengegkayuk ‘airplane’); nighupagituq ‘it is dim, dull’ (from nighug- ‘to be bright’); ; … entaqun talwa taghnughhapagitukut Agaankuni. ‘… maybe they had but few children still in the Agaq family.’ (from taghnughhaq ‘child’) (SIVUQ. NANGAGH. 3:40); … ayumiqullghem ilangani kaviipagilluni, ilangakun kaviighyagllagaqluni. ‘… some years there were few foxes, and some years there were many foxes.’ (from kaviiq ‘fox’) (SIVUQ. NANGAGH. 2:174)	-пагиты-	
+pagnite-	to smell like N; to taste like N	sapagnituq ‘it smells like something’ (from sa ‘thing, something’); anaghpagnituq ‘it smells of excrement’ (from anaq ‘excrement’); uqugpagnituq ‘it smells moldy’ (from uquk ‘mold’)	-пагниты-	
±pagunghite-	to not be sufficiently V	used with descriptive verb bases; Qavaamalghii elngaatall asivaqun akugaaghhaaneng qavapagunghilnguq. ‘The one that didn’t have enough sleep has slept very soundly since yesterday evening.’ (from qavagh- ‘to sleep’) (AYUM. UNGIP. II:30)	-пагунӷиты-	
+palluq / ~fvalluq	one with big N; mostly N	+palluq with consonant-ending bases; ~fvalluq with vowel-ending bases; examples: sighuneghpalluq one with big antlers’ (from sighuneq ‘antlers’); meghpalluq ‘mosly water, one with lots of water’ (from meq ‘water’); tuumvalluq ‘one with big tracks’ (from tumae ‘track’); sigutfalluq ‘one with big ears’ (from sigun or sigutae ‘ear’); sunavalluq ‘mostly soil’ (from suna ‘soil’); akmaneghpalluq ‘camel’ (neologism  sometimes used in Bible translation; from akmaneq ‘back load’)	-пальюқ -вальюқ	
±panghite-	to insufficiently V; to not V enough	neghepanghituq ‘he didn't eat enough’ (from negh<e>- ‘to eat’); qavapanghituq ‘he didn't sleep enough’ (from qavagh- ‘to sleep’); qepghapanghituq ‘he didn't work enough’ (from qepghagh- ‘to work’)	-панӷиты-	
–penaaq	homely N; shabby N; dilapidated N; ugly N	yupenaaq ‘shabby person’ (from yu<u>k ‘person’); angyapenaaq ‘shabby boat’ (from angyaq ‘boat’)	-пынāқ	
–peraq	small N; makeshift N; not quite correct N	nasaperaq ‘hat’ (lexicalized, from nasaq ‘parka hood’); atkuperaq ‘small or makeshift parka’ (from atkuk ‘parka’)	-пырақ	
–perewaaq	all, only or totally N or V	unaghsiperewaaq ‘all wood’ (from unaghsiq ‘wood’); savikenghaaperewaaq ‘all metal’ (from savikenghaaq ‘metal’) ; sikuperewaaq ‘all ice’ (from siku ‘ice’); Qateperewaaghmeng Aatkalek. ‘The One with an all White Garment.’ (from qategh- ‘to be white’) (book title; see Slwooko 1977a)	-пырыӱāқ	
–peruk	one like N	angqaperuk ‘round thing, circle, sphere’ (from root angqaq as in aangqaq ‘ball’)	-пырук	
–pestaagh-	to truly V	sukatepestaaghluku ‘while that (other) one was truly going fast’	-пыстāӷ-	
–pestaaq	truly N	qikmipestaaq ‘truly a dog; a dog without a doubt’ (from qikmiq ‘dog’); ipapestaaq ‘the absolute truth; most certainly the truth’ (from ipa ‘the truth’); uglapestaaghllak ‘really a lot’ (from uglaq ‘lots’, with postbase -ghllak ‘big’); Qemimeng tevyalghiimi esghaghii piluguget seghlepestaaghet. ‘When he crossed over the hill he saw lots of very bad garments.’ (from seghleq ‘bad thing’) (UNGIPAGHAGH. 67); Elngaatall taana apeghtughista qepghaqaghllapestaaghuyaghtuq. ‘That teacher truly had many duties.’ (from qepghaqaghllak ‘lots of work’) (SIVUQ. NANGAGH. 2:8)	-пыстāқ	
-pete-	to evidently V or have V-ed	see +fte-/+pete-		
+pigaq*	foremost N	at most marginally productive; kingulighpigaq ‘the very last one’ (from kinguliq ‘follower’); inglupigaq ‘one side only’ (from inglu ‘opposite’); nuyeklighpigaq ‘oldest brother’ (from nuyekliq ‘older brother’); qayeghpigaq ‘peak of mountain’ (from qayae ‘(top) surface’); also apparently in: nukalpigaq ‘man in his prime, good provider’ (from an unidentified root)	-пмгақ	
–pigesnagh-	to V in vain; to V for naught; to finally V	tagipigesnaghtuq ‘he came for naught; he finally came’ (from tagi- ‘to come’); itepigesnaghtuq ‘he entered in vain; he finally entered’ (from itegh- ‘to enter’); kaatepigesnaghtuq ‘he came for no purpose’ (from kaate- ‘to arrive’)	-пигысньаӷ-	
–pigte-	to be very V	igatapigtunga ‘I am very hungry’ (from igatagh- ‘to be hungry’); natetepigtuq ‘it is odd’ (from natete- ‘to be how?; to be somehow (different)’); alingepigtuq ‘he is very scared’ (from alinge- ‘to be scared’); Igaghyaq uglaapigteftuuq. ‘There were very many students.’ (from uglaa- ‘to be a large quantity’) (SIVUQ. NANGAGH. 2:210); Unaami unaangupiglluku teghtughluta … ‘We woke up very early in the morning …’ (from unaangu- ‘for it to be morning’) (SIVUQ. NANGAGH. 3:140)	-пихты-	
–pigu-	to be very much an N	seghlepiguuq ‘it is very bad’ (from seghleq ‘bad thing’); peghqinepiguuq ‘he is very wise’ (from peghqineq ‘wise one’)	-ригу-	
–pik	real N; genuine N; authentic N; old-fashioned N	nunapik ‘real land’ (from nuna ‘land’); neqepik ‘real food’ (from neqae ‘food’); ggutepik ‘real tooth’ (from gguta ‘tooth’); qayapik ‘authentic, old-fashioned kayak’ (from qayaq ‘kayak’); angyapik ‘skin boat’ (lexicalized, from angyaq ‘boat’); atkupik ‘authentic parka’ (from atkuk ‘parka’); atepik ‘real name’ (from ateq ‘name’); kaviipik ‘red fox’ (Vulpes fulva) (lexicalized, from kaviiq ‘(white) fox’ (Alopex lagopus)); qutepik ‘mainland; safe, dry land; Chukotka’ (from quta ‘land (seen from the sea)’); ‘Yupik; St. Lawrence Is. or Chukotkan Eskimo’ (from yu<u>k ‘person)	-пик	
~+(q/t)uute-	to V as a group; to V together	takes plural endings only; aqumuutut ‘they all sat down together’ (from aqume- ‘to sit down’); neghuutut ‘they are eating’ (from negh<e>- ‘to eat’); nekevuutut ‘they all stood up’ (from nekeve- ‘to stand up’); t is used with consonant-ending bases; aglaghtuutut ‘they left as a group’ (from aglagh- ‘to leave’); pinaghtuutut ‘they (rivers, etc.) melted (at the same time)’ (from pinagh- ‘to melt’); imightuutiit ‘they (acting at the same time) filled them’ (from imigh- ‘to fill’); q is used with te ending bases, the te being deleted in some case, retained in others (not following a clear pattern, though perhaps only  t(e) from a postbase is deleted); kaatquutut ‘they arrived together’ (from kaate- ‘to arrive’); pellghuquutiit ‘they put aside shares for them’ (from pellghute- ‘to put aside shares for someone’); tagiquutiit ‘they (acting at the same time) brought them in’ (from tagite- ‘to bring/take in’)	-(қ-т)ӯты-	
-qaa-	to have V-ed; to have been V-ed.	see @~–(g)kaa-		
-qaayagh-	to have V-ed fruitlessly; to have V-ed in vain; to have V-ed but. . . .	see ~–(g)kaayagh-		
-qae	the one(s) possessor is V-ing	see @~–(g)kae		
~–qagh-	please V; just V; suddenly V; briefly	often used with optative endings; atuqaghhu ‘please use it’ (from atugh- ‘to use’);  iitqaa ‘please come in’ (from itegh- ‘to come in’); aavkaghtuq ‘it burst’ (from aveg- ‘to divide in half’)	-қаӷ-	
~–qaghaqe-	to intermittently V; to V now and then	used with subordinative endings; nuupniqaghaqluni ‘dying down now and then’ (from nuupnigh- ‘for wind to die down’); Amenam Ayngaghlingaawen aqumluni talluluku ivaluni piighhaa nuvagraqaghaqluku. ‘Ayngaghlingaawen sat down and started splitting the sinew, but every now and then whe would moisten it with saliva.’ (from nuvagragh- ‘to moisten with saliva’) (SIVUQ. NANGAGH. 3:208)	-қаӷақы-	
-qaghqaq	something to be used as N; future N	see ~–kaghqaq		
~–qaghtagh-	to continuously V with back and forth or up and down movement	tuutqaghtaghaa ‘he stepped up and down on it’ (from tuute- ‘to step (on)’)	-қаҳтаӷ-	
~–qaghte-	to suddenly V	not used with bases ending in g or a full vowel; see also -aghte-; aanqaghtuq ‘he suddenly went out’ (from aane- ‘to go out’); kumlatqaghtuq ‘it suddenly got cold’ (from kumlate- ‘to get cold’); iitqaghtuq ‘he suddenly came in’ (from itegh- ‘to come in’); allnguqaghtuq ‘it suddenly dove’ (from allngugh- ‘to dive’); kaatqaghtuq ‘he or it suddenly caught up’ (from kaate- ‘to arrive’); nekefqaghtuq ‘he jumped up suddenly’ (from nekeve- ‘to stand’); kaapqaghtuq ‘he jabbed himself with something’ (from kaape- ‘to poke’)	-қаҳты-	
-qaghte-	to get N; to catch N	see ~–kaghte-		
-qanigh-	to be rather V; to be fairly V; to V more and more	see ~–kanigh-		
+qaq	one that is V; one to the N	used with descriptive verb bases ending in a vowel, and also with positional bases (not productively);  uqigtuqaq ‘heavy thing’ (from uqigtu- ‘to be heavy’); qaasqaq ‘highest part of beach’ (from qayae ‘surface’); saniqaq ‘one’s side’ (from sani ‘side’); occurs in other postbases: examples:  -yuqaq ‘person who is good at V-ing’; -tuqaq ‘person or thing that has lots of N or that V-s a lot’	-қақ	
-qaq	one that has V-ed; one that has been V-ed	see ~–(g)kaq		
-qaq	raw material for N or for V-ing; something to be V-ed	see +kaq		
-qaqe-	to have V-ed (him/it)	see @~–(g)kaqe-		
-qaqsagh-	to have V-ed fruitlessly; to have V-ed in vain; to have V-ed but. . . .	see ~–(g)kaqsagh-		
–qaqu-	to V intermittently	aliiqaquuq ‘the weather is clearing intermittently’ (from aliigh- for weather to clear’); nuukaquuq ‘it surfaced intermittently’ (from nuug- ‘to surface’)	-қақу-	
-qataghagh-	to finally V despite a feeling that it wouldn't happen; to V at last	see ~–kataghagh-		
-qayugu-	to be able to V; can V	see ~–(g)kayugu-		
-qayugughte-	to become able to V	see ~–(g)kayugughte-		
-qayuk	one that V-s readily; one who is able to V	see ~–(g)kayuk		
-qe-1	have as one’s N; object is subject’s N; have N			
-qe-2	to feel V toward; to V toward	see at ~–ke-2		
-qegtaq	one with good N	see at ~–kegtaq		
-qegte-	to have good N	see ~–kegte-		
-qenghhaq*	newly made or newly acquired N	see ~–kenghhaq*		
-qestagh-	to V ahead of time; to V patiently; to V slowly; to V nonchalantly	see ~–kestagh-		
-qetagh-	to tend to V by one’s disposition	see ~–ketagh-		
~–qiinagh-	to just V; to only V; to V just now	not used with vowel-ending bases with which -(a)ghesnagh- (q.v.) is used instead; qavaqiinaghtuq ‘he's just sleeping’ (from qavagh- ‘to sleep’); neqiinaghtuq ‘he's just eating’ (from negh<e>- ‘to eat’); laakiinaghtuq ‘he's just digging’ (from laag- ‘to dig’)	-қӣнаӷ-	
–qinghaq	thing of N	Chukotkan (only?); aghveqinghaq ‘whale sinew or something else from a whale’ (from aghveq ‘whale’)	-қинӷақ	
~–qite-	to encounter N or V	probably non-productive; umuqituq ‘she ran into a thick part (while sewing skin)’ (from umu- ‘to be thick’); sikuqituq ‘he encountered ice’ (from siku ‘ice’); nunaqituq ‘it ran aground’ (from nuna ‘land’); qasqituq ‘he or it reached the top’ (from qayae ‘(top) surface’); qulqituq or quulqituq ‘he or it reached the top or an upper level’ (from qulae ‘upper  part’)	-қиты-	
–qliq*	thing that is far to the N direction	used with positional bases, and the like; sivuqliq ‘frontmost one’ (from sivu ‘front’); tungeqliq ‘follower’ (from tungae ‘direction (of possessor)’); Imaqliq ‘Big Diomede’ (lexicalized, from imaq ‘ocean’); kangiqliq ‘thing at inner end, molar’ (from kangiq ‘indentation’); nalleqliq ‘relative, kinsman’ (from nallae ‘that which corresponds in time or space’); tunuqliq ‘back one’ (from tunu ‘back’); uviqliq ‘neighbor, relative, kinsman’ (from root uvi- as in uvin ‘yard around house’ and uvinek ‘human skin’); uyuqliq ‘younger one’ (from root uyugh- as in uyughaq ‘younger sibling’); iqukliq ‘one at the end’ (from iquk ‘end’); nuyekliq ‘older or oldest one’ (from an unidentified root)	-қльиқ	
–qragh-	to do fancy V-ing; to V a new thing	kakiqraghtuq ‘she did fancy sewing’ (from kaki- ‘to sew’); negikraghtuq ‘she cut out pieces of skin according to a pattern’ (from negig- ‘to cut a skin or material for sewing’)	-қшаӷ-	
-qrak	small N; thing like N	see –krak		
–qraq	fancy piece of of N	igaqraq ‘trim’ (from igaq ‘design, tattoo’); tagneqraq ‘dot, dark spot, mole on skin’ (lexicalized from tagneq ‘darkness’); agaqraq ‘peg or hook for hanging things’ (lexicalized from postural root agagh- ‘hang(ing)’)	-қшақ	
–qrug-	for troublesome one to V	Amigkun emta whanga qineghsuukiqrugyalghiinga nateghmi qama Maynga guitaraaqeftuq, elngaatall. ‘And when I – getting into things as I tend to do – peeked in, in there in the porch Maynga was playing away on the guitar.’ (from qineghte- ‘to  peek in’ with an intervening postbase) (PANGEGH. 36)	-қшуг-	
–qruk	good old N; bad old N (paradoxically); troublesome N	yukruk ‘good old person’ (from yu<u>k ‘person’); angyaqruk ‘good old boat’ (from angyaq ‘boat’); anuqeqruk ‘good old wind’ (from anuqae ‘wind’); ellngaqruk ‘he (being how he is)’ (from ellnga ‘he’); Aghnaghaat atateng akisimaaqegkangit, Umiilguqruk, kitum kakilleqeftagu? ‘The girls answered their father, (saying) “lousy Umiilgu, who would ever sew for him?”’ (UNGAZ. UNGIP. 44)	-қшук	
-qsagute-	to acquire as one's N	see –ksagute-		
?qu-1	to hunt N; to hunt with (using) N	tungtuquuq ‘he's hunting caribou’ (from tungtu ‘caribou’); unkusequuq ‘he checked his traps’ (from unkusae ‘trap’); lluuquuq ‘he is hunting with a sling’ (from lluu ‘sling’)	-қу-1	
–qu-2	to repeatedly V (hit)	used with verbs dealing with “hitting”; qugaquuq ‘it is pecking away at something’ (from qugagh- ‘to peck’); repaquuq ‘he is hammering repeatedly’ (from repa- ‘to hit with a hammer’); tuutaquuq ‘he’s stepping lightly and repeatedly; a gentle rain is falling’ (from tuute-1 ‘to step’ and an intervening postbase); retwhaqwaat ‘they are repeatedly bombarding it’ (from retwha- ‘to bombard’)	-қу-2	
@qugh-	to V all things available; to V completely	used only with bases that end in te which is then dropped; kagimqughaa ‘he crushed it completely’ (from kagimte- ‘to crush’); kaaguqughtuq ‘he struck everything’ (from kaagute- ‘to strike’); ayemqughaa ‘he broke it to pieces’ (from ayemte- ‘to break’); aafqughaa ‘he divided it completely’ (from aafte- ‘to divide’); cf. ?ugh-	-қуӷ-	
~–qumtaaq	frequently V-ed thing; usually V-ed thing; commonly V-ed thing	atuqumtaaq ‘a frequently used thing’ (from atugh- ‘to use’); aafkumtaaq ‘something frequently halved’ (from aveg- ‘to divide in two’); neghqumtaaq or nequmtaaq ‘something commonly eaten’, nequmtaaghuuq ‘it is commonly eaten’ (from negh<e>- ‘to eat’); piniqumtaaq ‘boyfriend; girlfriend’ (irregularly from pinigh- ‘to be good’ or piniqe- ‘to like’); ilaqumtaaq ‘friend’ (from noun  ila ‘relative, friend, one of’); aksaqumtaaq ‘secret’ (from root aksa(q) ‘secret’ as in aksaqe- ‘to keep a secret’); sasiqumtaaq ‘custom’ (from sasiq ‘activity, practice’)	-қумтāқ	
